CAG_ID  gene_id
CAG001	UniRef90_A0A2Y0TRJ4
CAG001	UniRef90_A0A0I1DKP9
CAG001	UniRef90_J7R3R8
CAG001	UniRef90_A0A377BPC6
CAG001	UniRef90_A0A094WGU9
CAG001	UniRef90_A0A0I0WD38
CAG001	UniRef90_A0A376VPQ3
CAG001	UniRef90_A0A1Q6A8V1
CAG001	UniRef90_A0A2X1JBI5
CAG001	UniRef90_A0A2D3QEK2
CAG001	UniRef90_A0A377VB19
CAG001	UniRef90_E1IUH1
CAG001	UniRef90_A0A376TTX3
CAG001	UniRef90_A0A1Y2Y5I0
CAG001	UniRef90_A0A376TSX4
CAG001	UniRef90_A0A376KLU3
CAG001	UniRef90_A0A0H7ZFI9
CAG001	UniRef90_A0A2X1L0P6
CAG001	UniRef90_A0A2A3VXT3
CAG001	UniRef90_A0A376LJM9
CAG001	UniRef90_A0A2Y0PZZ4
CAG001	UniRef90_A0A376VA49
CAG001	UniRef90_A0A376U7K1
CAG001	UniRef90_A0A2X1KWD5
CAG001	UniRef90_A0A377EYD7
CAG001	UniRef90_A0A377CUJ8
CAG001	UniRef90_A0A376KK13
CAG001	UniRef90_A0A376TGZ4
CAG001	UniRef90_A0A377C151
CAG001	UniRef90_A0A376REW5
CAG001	UniRef90_A0A0I1DPC6
CAG001	UniRef90_A0A2X1KF77
CAG001	UniRef90_A0A376WXU2
CAG001	UniRef90_A0A376ZRP9
CAG001	UniRef90_A0A376ZLN3
CAG001	UniRef90_A0A2X1P0J6
CAG001	UniRef90_P0ADJ1
CAG001	UniRef90_A0A376TMS7
CAG001	UniRef90_A0A377D6H4
CAG001	UniRef90_A0A2X3JXJ6
CAG001	UniRef90_A0A0I2D322
CAG001	UniRef90_A0A376TS42
CAG001	UniRef90_A0A376UL49
CAG001	UniRef90_A0A2X7FTJ1
CAG001	UniRef90_A0A2X3KN25
CAG001	UniRef90_P56256
CAG001	UniRef90_U9YNH9
CAG001	UniRef90_A0A377APX7
CAG001	UniRef90_A0A376Y411
CAG001	UniRef90_A0A376U8S4
CAG001	UniRef90_A0A1V3CJE3
CAG001	UniRef90_A0A0H2VE65
CAG001	UniRef90_A0A377E1P6
CAG001	UniRef90_P0A2R1
CAG001	UniRef90_A0A2X3K118
CAG001	UniRef90_F4T2N2
CAG001	UniRef90_A0A376KI10
CAG001	UniRef90_A0A376TFM7
CAG001	UniRef90_A0A351NKN1
CAG001	UniRef90_A0A2X1KSJ2
CAG001	UniRef90_A0A376JT31
CAG001	UniRef90_A0A377KF17
CAG001	UniRef90_A0A377DNS4
CAG001	UniRef90_A0A377ACB8
CAG001	UniRef90_A0A376MJY4
CAG001	UniRef90_A0A1M3RZK7
CAG001	UniRef90_A0A377C9B5
CAG001	UniRef90_A0A2X3JPM8
CAG001	UniRef90_E1J5Y3
CAG001	UniRef90_Q0TH97
CAG001	UniRef90_V0X7E3
CAG001	UniRef90_C3SFF2
CAG001	UniRef90_A0A377ABL1
CAG001	UniRef90_P0AAM9
CAG001	UniRef90_A0A070F7S3
CAG001	UniRef90_Q8FB40
CAG001	UniRef90_A0A2X3M7C6
CAG001	UniRef90_A0A376MPG5
CAG001	UniRef90_A0A377C7F3
CAG001	UniRef90_A0A376ZZK9
CAG001	UniRef90_A0A2X3KJ84
CAG001	UniRef90_UPI0002636815
CAG001	UniRef90_A0A376VZ29
CAG001	UniRef90_A0A377CXK7
CAG001	UniRef90_A0A0E1L4X8
CAG001	UniRef90_UPI000D34D666
CAG001	UniRef90_A0A377B7Z8
CAG001	UniRef90_A0A376KMH1
CAG001	UniRef90_A0A0I0ZB14
CAG001	UniRef90_A0A376TG57
CAG001	UniRef90_A7ZV86
CAG001	UniRef90_A0A0I2B0K9
CAG001	UniRef90_A0A376TCS8
CAG001	UniRef90_A0A377DEI6
CAG001	UniRef90_P64618
CAG001	UniRef90_A0A1Q6AUB2
CAG001	UniRef90_A0A0I0ZPY5
CAG001	UniRef90_A0A377DXI9
CAG001	UniRef90_Q1RFF5
CAG001	UniRef90_A0A376W128
CAG001	UniRef90_A0A377E2P0
CAG001	UniRef90_A0A0E1LFT5
CAG001	UniRef90_A0A376UHD8
CAG001	UniRef90_A0A2H4TVT9
CAG001	UniRef90_A0A377C5T3
CAG001	UniRef90_A0A2A2C9U7
CAG001	UniRef90_A0A376SA80
CAG001	UniRef90_A0A3F3QQ84
CAG001	UniRef90_A0A0A0FIM5
CAG001	UniRef90_A0A141RP42
CAG001	UniRef90_UPI00092E48A0
CAG001	UniRef90_A0A3A6QIL8
CAG001	UniRef90_A0A0T9Y395
CAG001	UniRef90_A0A1U9U152
CAG001	UniRef90_P0A6G6
CAG001	UniRef90_Q8XDG3
CAG001	UniRef90_A0A2Y8JPG4
CAG001	UniRef90_F4VGC2
CAG001	UniRef90_A0A377E5Z6
CAG001	UniRef90_A0A0H7X8X9
CAG001	UniRef90_E1IUK3
CAG001	UniRef90_UPI00050AA88A
CAG001	UniRef90_A0A377K5A9
CAG001	UniRef90_Q8X4G0
CAG001	UniRef90_A0A376ZQH4
CAG001	UniRef90_A0A376KMC7
CAG001	UniRef90_A0A2X1L4I1
CAG001	UniRef90_P0AF35
CAG001	UniRef90_A0A2X1JIY6
CAG001	UniRef90_A0A377ADR6
CAG001	UniRef90_D6J5V7
CAG001	UniRef90_UPI000B3DDEFA
CAG001	UniRef90_P0A9V7
CAG001	UniRef90_A0A377DIB2
CAG001	UniRef90_A0A376UDF8
CAG001	UniRef90_A0A376TE94
CAG001	UniRef90_A0A377BA48
CAG001	UniRef90_A0A377FAP7
CAG001	UniRef90_UPI000BE9DB66
CAG001	UniRef90_B7L4M7
CAG001	UniRef90_A0A376U3X5
CAG001	UniRef90_A0A0B1JQJ0
CAG001	UniRef90_I0VT63
CAG001	UniRef90_A0A2X1MWA7
CAG001	UniRef90_A0A377DWG7
CAG001	UniRef90_P27297
CAG001	UniRef90_Q1R4F7
CAG001	UniRef90_A0A376U2F9
CAG001	UniRef90_E1IUW0
CAG001	UniRef90_W1Y169
CAG001	UniRef90_U9XTH3
CAG001	UniRef90_A0A148HZE5
CAG001	UniRef90_A0A2X1NBE1
CAG001	UniRef90_A0A2X1MWS9
CAG001	UniRef90_A0A2H3M8H1
CAG001	UniRef90_A0A2Y4Y3D2
CAG001	UniRef90_Q1JQN5
CAG001	UniRef90_S0ZRV0
CAG001	UniRef90_A0A376L1I8
CAG001	UniRef90_V0UXJ3
CAG001	UniRef90_A0A2X1KHR1
CAG001	UniRef90_A0A2Y5AEU5
CAG001	UniRef90_A0A2X1IXC8
CAG001	UniRef90_P0AA62
CAG001	UniRef90_D7ZJH9
CAG001	UniRef90_A0A2X3JMX2
CAG001	UniRef90_A0A376Y7S7
CAG001	UniRef90_A0A376WDG2
CAG001	UniRef90_P18393
CAG001	UniRef90_U9ZEQ1
CAG001	UniRef90_C8U2U3
CAG001	UniRef90_UPI000BB8E752
CAG001	UniRef90_A0A376KPY2
CAG001	UniRef90_Q1R6G9
CAG001	UniRef90_A0A126VEF3
CAG001	UniRef90_A0A376RCN5
CAG001	UniRef90_C3SFW7
CAG001	UniRef90_A0A2X1KJ58
CAG001	UniRef90_A0A376RP33
CAG001	UniRef90_UPI000DCAAA2A
CAG001	UniRef90_A0A377CDI4
CAG001	UniRef90_J7R194
CAG001	UniRef90_A0A376SRK8
CAG001	UniRef90_A0A377DHD2
CAG001	UniRef90_UPI0001E52F15
CAG001	UniRef90_A0A2X3JL82
CAG001	UniRef90_A0A376T1F0
CAG001	UniRef90_P03817
CAG001	UniRef90_A0A376L279
CAG001	UniRef90_A0A376MIT5
CAG001	UniRef90_W1XN06
CAG001	UniRef90_A0A2X3JDV8
CAG001	UniRef90_A0A1M1SA91
CAG001	UniRef90_A0A376SA79
CAG001	UniRef90_A0A376MNK6
CAG001	UniRef90_A0A2T1MXT5
CAG001	UniRef90_A0A376RMV0
CAG001	UniRef90_A0A376NXZ6
CAG001	UniRef90_A0A376TRT1
CAG001	UniRef90_A0A376RIS8
CAG001	UniRef90_A0A376U3V3
CAG001	UniRef90_A0A1X3K0R5
CAG001	UniRef90_UPI000C7B16CD
CAG001	UniRef90_D7Y2I9
CAG001	UniRef90_P05100
CAG001	UniRef90_A0A376JF52
CAG001	UniRef90_UPI000C336C50
CAG001	UniRef90_E6BIM4
CAG001	UniRef90_A0A0K4ADZ3
CAG001	UniRef90_A0A0H3EF82
CAG001	UniRef90_A0A376MLI3
CAG001	UniRef90_P52096
CAG001	UniRef90_Q83M63
CAG001	UniRef90_UPI00098987F2
CAG001	UniRef90_A0A1L3V0E8
CAG001	UniRef90_A0A2H4TUK9
CAG001	UniRef90_P0ACW6
CAG001	UniRef90_A0A376KSX7
CAG001	UniRef90_A0A376VS61
CAG001	UniRef90_A0A376TYV7
CAG001	UniRef90_A0A2R9W1Z2
CAG001	UniRef90_A0A2X1JIT8
CAG001	UniRef90_A0A2X3JZI5
CAG001	UniRef90_A0A0L7ANS4
CAG001	UniRef90_A0A376MK16
CAG001	UniRef90_A0A376U2Y2
CAG001	UniRef90_A0A376VE23
CAG001	UniRef90_A0A376TUK8
CAG001	UniRef90_A0A376U2D0
CAG001	UniRef90_A0A376LGT2
CAG001	UniRef90_A0A2W6PBJ8
CAG001	UniRef90_A0A377D9F0
CAG001	UniRef90_A0A377C239
CAG001	UniRef90_A0A376YIS4
CAG001	UniRef90_A0A2X3JQM1
CAG001	UniRef90_A0A0H3PKZ1
CAG001	UniRef90_A0A0H2VCG7
CAG001	UniRef90_UPI000D6F1884
CAG001	UniRef90_A0A376WVW4
CAG001	UniRef90_A0A2X3JVR0
CAG001	UniRef90_UPI0008FBC91B
CAG001	UniRef90_A0A376P5K4
CAG001	UniRef90_A0A377B636
CAG001	UniRef90_A0A2X3JPC4
CAG001	UniRef90_A0A376WCC9
CAG001	UniRef90_A0A398SVD5
CAG001	UniRef90_J7QG48
CAG001	UniRef90_A0A376U330
CAG001	UniRef90_A0A2X1PCK0
CAG001	UniRef90_A0A376L427
CAG001	UniRef90_A0A377CY98
CAG001	UniRef90_A0A376RD55
CAG001	UniRef90_A0A377DRE2
CAG001	UniRef90_A0A376TMB0
CAG001	UniRef90_A0A2X1PHA5
CAG001	UniRef90_A0A376U4X4
CAG001	UniRef90_F0JLQ9
CAG001	UniRef90_A0A376UEW8
CAG001	UniRef90_A0A376NHG4
CAG001	UniRef90_A0A376RR27
CAG001	UniRef90_A0A376KXC8
CAG001	UniRef90_A0A376MNI2
CAG001	UniRef90_A0A376REM8
CAG001	UniRef90_A0A2Y5ACA2
CAG001	UniRef90_A0A376TYS7
CAG001	UniRef90_Q8XCB7
CAG001	UniRef90_V6FPZ6
CAG001	UniRef90_UPI00067ED42C
CAG001	UniRef90_A0A377D4K2
CAG001	UniRef90_A0A377D1G1
CAG001	UniRef90_A0A377DRM7
CAG001	UniRef90_A0A376TUC1
CAG001	UniRef90_A0A376TZA0
CAG001	UniRef90_A0A377BXG6
CAG001	UniRef90_A0A0K4GWN4
CAG001	UniRef90_W1YTI1
CAG001	UniRef90_A0A376TJQ3
CAG001	UniRef90_A0A376U3A5
CAG001	UniRef90_UPI0009A604AF
CAG001	UniRef90_A0A376L3U5
CAG001	UniRef90_A0A3A1VFW2
CAG001	UniRef90_A0A377F631
CAG001	UniRef90_B7MPQ7
CAG001	UniRef90_UPI0005EBAC9F
CAG001	UniRef90_A0A2X3K468
CAG001	UniRef90_A0A376KW92
CAG001	UniRef90_A0A2X3KD54
CAG001	UniRef90_A0A2X1M1I2
CAG001	UniRef90_P06610
CAG001	UniRef90_E9XJK6
CAG001	UniRef90_A0A376ZZ97
CAG001	UniRef90_P75869
CAG001	UniRef90_A7ZVQ2
CAG001	UniRef90_A0A376VT85
CAG001	UniRef90_J7QWV4
CAG001	UniRef90_A0A376XAE1
CAG001	UniRef90_A0A377DNR6
CAG001	UniRef90_A0A377CXU4
CAG001	UniRef90_I4SHH9
CAG001	UniRef90_A0A376TT46
CAG001	UniRef90_A0A0H2VD04
CAG001	UniRef90_A0A377K5K9
CAG001	UniRef90_A0A376Y6G0
CAG001	UniRef90_A0A377D6D6
CAG001	UniRef90_A0A377AL19
CAG001	UniRef90_A0A377DZ97
CAG001	UniRef90_A0A148HEY2
CAG001	UniRef90_A0A376L9B8
CAG001	UniRef90_A0A376Y2L2
CAG001	UniRef90_A0A377DBK3
CAG001	UniRef90_P0A919
CAG001	UniRef90_A0A376NVI0
CAG001	UniRef90_UPI000D0A12F3
CAG001	UniRef90_A0A376Y167
CAG001	UniRef90_A4WFB0
CAG001	UniRef90_A0A378AEA5
CAG001	UniRef90_A0A0I1WXP3
CAG001	UniRef90_A0A2X3JPF6
CAG001	UniRef90_A0A376WQB3
CAG001	UniRef90_A0A2X3JR52
CAG001	UniRef90_A0A0N7K1G4
CAG001	UniRef90_A0A377DA72
CAG001	UniRef90_Q57KU8
CAG001	UniRef90_A0A2X3LQJ2
CAG001	UniRef90_UPI00028CB351
CAG001	UniRef90_A0A376NP66
CAG001	UniRef90_A0A2X1KPM9
CAG001	UniRef90_A0A377BVW5
CAG001	UniRef90_A0A2X1M7I1
CAG001	UniRef90_A0A376TPJ0
CAG001	UniRef90_A0A2X1N0D8
CAG001	UniRef90_A0A376LHQ4
CAG001	UniRef90_A0A2X1N3G4
CAG001	UniRef90_A0A376NY32
CAG001	UniRef90_A0A376X3V4
CAG001	UniRef90_P23305
CAG001	UniRef90_A0A376UH71
CAG001	UniRef90_A0A2T3RJZ8
CAG001	UniRef90_A0A376KQT6
CAG001	UniRef90_A0A376LHR6
CAG001	UniRef90_A0A376SCP1
CAG001	UniRef90_A0A1V3ELB7
CAG001	UniRef90_A0A2J7L8T5
CAG001	UniRef90_A0A377LNX9
CAG001	UniRef90_A0A376KNS5
CAG001	UniRef90_P77122
CAG001	UniRef90_A0A377CAT8
CAG001	UniRef90_A0A377E673
CAG001	UniRef90_V0SIR0
CAG001	UniRef90_P0ACK8
CAG001	UniRef90_P46887
CAG001	UniRef90_A0A0I1EE57
CAG001	UniRef90_A0A376JSZ3
CAG001	UniRef90_UPI000B3EF3D2
CAG001	UniRef90_A0A377LBW0
CAG001	UniRef90_UPI00098BCB5D
CAG001	UniRef90_Q1R826
CAG001	UniRef90_A0A377AMY2
CAG001	UniRef90_P0AA85
CAG001	UniRef90_B7MDX7
CAG001	UniRef90_A0A377DFG4
CAG001	UniRef90_A0A377C611
CAG001	UniRef90_A0A376RJT1
CAG001	UniRef90_A0A377D118
CAG001	UniRef90_UPI000DE913CF
CAG001	UniRef90_A0A0I1CC22
CAG001	UniRef90_A0A376WS47
CAG001	UniRef90_A0A376MUN3
CAG001	UniRef90_P77712
CAG001	UniRef90_A0A377E5G5
CAG001	UniRef90_A0A148H724
CAG001	UniRef90_A0A2X3KKZ3
CAG001	UniRef90_B7LBZ3
CAG001	UniRef90_Q1R4Q9
CAG001	UniRef90_A0A376TRD8
CAG001	UniRef90_A0A376X8E1
CAG001	UniRef90_A0A3D0EN11
CAG001	UniRef90_A0A377A8T6
CAG001	UniRef90_A0A376WTY3
CAG001	UniRef90_A0A376JFV4
CAG001	UniRef90_P0AB51
CAG001	UniRef90_W1W1W9
CAG001	UniRef90_A0A377E610
CAG001	UniRef90_A0A377CVV5
CAG001	UniRef90_A0A376YE50
CAG001	UniRef90_A0A2X1MSU1
CAG001	UniRef90_A0A376RBW7
CAG001	UniRef90_P0AE50
CAG001	UniRef90_A0A0H2VEA6
CAG001	UniRef90_A0A376MVL3
CAG001	UniRef90_D8EBA1
CAG001	UniRef90_A0A3A3TCB6
CAG001	UniRef90_A0A377C5P6
CAG001	UniRef90_A0A376M857
CAG001	UniRef90_A0A192CEM0
CAG001	UniRef90_A0A377DXV8
CAG001	UniRef90_A0A377B2F6
CAG001	UniRef90_A0A376RCD0
CAG001	UniRef90_A0A2T1MNW6
CAG001	UniRef90_A0A377CW75
CAG001	UniRef90_P64623
CAG001	UniRef90_P67097
CAG001	UniRef90_A0A376ZWI0
CAG001	UniRef90_E1ITM8
CAG001	UniRef90_S1DWZ0
CAG001	UniRef90_W8T0X0
CAG001	UniRef90_A0A376MKJ1
CAG001	UniRef90_Q8XDQ5
CAG001	UniRef90_P0AAX4
CAG001	UniRef90_A0A377DFK5
CAG001	UniRef90_V0SZ47
CAG001	UniRef90_A0A377B913
CAG001	UniRef90_P76297
CAG001	UniRef90_UPI0007AD154F
CAG001	UniRef90_P0AAL2
CAG001	UniRef90_A0A376LG43
CAG001	UniRef90_A0A376VBU4
CAG001	UniRef90_A0A1X0PFA6
CAG001	UniRef90_A0A377B6J0
CAG001	UniRef90_A0A376W1I0
CAG001	UniRef90_A0A2X1Q133
CAG001	UniRef90_Q324N2
CAG001	UniRef90_A0A2X1MUT8
CAG001	UniRef90_A0A2X1KBR2
CAG001	UniRef90_A0A377DAB3
CAG001	UniRef90_P75820
CAG001	UniRef90_A0A377DBH9
CAG001	UniRef90_A0A0I1D0R0
CAG001	UniRef90_A0A377CEK9
CAG001	UniRef90_A0A2X3LWN3
CAG001	UniRef90_A0A143E200
CAG001	UniRef90_UPI00005F1320
CAG001	UniRef90_A0A376U1N6
CAG001	UniRef90_P36771
CAG001	UniRef90_A0A377DU93
CAG001	UniRef90_A0A376YDC0
CAG001	UniRef90_A0A377E393
CAG001	UniRef90_A0A0I1YJJ8
CAG001	UniRef90_A0A376IUA4
CAG001	UniRef90_A0A376TMZ0
CAG001	UniRef90_A0A090ND78
CAG001	UniRef90_A0A2Y4XX73
CAG001	UniRef90_A0A0H7X8B8
CAG001	UniRef90_A0A376YJR6
CAG001	UniRef90_A0A2X3JNT1
CAG001	UniRef90_A0A376RBV7
CAG001	UniRef90_D6JFL7
CAG001	UniRef90_A0A2X3M1H1
CAG001	UniRef90_A0A376RSH3
CAG001	UniRef90_A0A376KPN1
CAG001	UniRef90_J7QKH1
CAG001	UniRef90_A0A377CY27
CAG001	UniRef90_A0A377LIX1
CAG001	UniRef90_A0A376VF56
CAG001	UniRef90_A0A1Q6BET5
CAG001	UniRef90_A0A377DMY7
CAG001	UniRef90_A0A1X1LVH0
CAG001	UniRef90_A0A376LI18
CAG001	UniRef90_A0A376TG14
CAG001	UniRef90_A0A376TRT5
CAG001	UniRef90_J7R9F7
CAG001	UniRef90_A0A376JDV2
CAG001	UniRef90_A0A377E5I6
CAG001	UniRef90_D8ACB4
CAG001	UniRef90_Q8X6C4
CAG001	UniRef90_A0A2X1Q9A3
CAG001	UniRef90_A7ZK96
CAG001	UniRef90_A0A2X3JMU1
CAG001	UniRef90_A0A0H7SPM8
CAG001	UniRef90_UPI0007A59EC7
CAG001	UniRef90_UPI000C0408D2
CAG001	UniRef90_A0A2W6P7F2
CAG001	UniRef90_A0A376TTU5
CAG001	UniRef90_A0A1R1KJT9
CAG001	UniRef90_A0A377BBB2
CAG001	UniRef90_A0A377DT47
CAG001	UniRef90_A0A376RDM4
CAG001	UniRef90_A0A376LC75
CAG001	UniRef90_A0A376U4M4
CAG001	UniRef90_A0A377BPJ4
CAG001	UniRef90_J7RVK5
CAG001	UniRef90_UPI000D06D8DD
CAG001	UniRef90_A0A376QBP2
CAG001	UniRef90_W1YW36
CAG001	UniRef90_I2XIU6
CAG001	UniRef90_UPI0008FBE63D
CAG001	UniRef90_A0A376MV73
CAG001	UniRef90_A0A376TXB6
CAG001	UniRef90_P64636
CAG001	UniRef90_A0A0H2Z2Q8
CAG001	UniRef90_A0A376MUG1
CAG001	UniRef90_A0A1Y2XNA5
CAG001	UniRef90_P0ACZ1
CAG001	UniRef90_A0A192EM46
CAG001	UniRef90_A0A0I0YJH3
CAG001	UniRef90_A0A0I1DEF2
CAG001	UniRef90_W1F9L5
CAG001	UniRef90_P0ACV4
CAG001	UniRef90_I6HB00
CAG001	UniRef90_A0A376MHA0
CAG001	UniRef90_UPI000C86976E
CAG001	UniRef90_UPI000931C7BC
CAG001	UniRef90_A0A377DYI6
CAG001	UniRef90_UPI00098BB794
CAG001	UniRef90_R9VN26
CAG001	UniRef90_A0A377E6Q6
CAG001	UniRef90_UPI000445D783
CAG001	UniRef90_I0VQD2
CAG001	UniRef90_V0Z2G7
CAG001	UniRef90_A0A2X1L1F6
CAG001	UniRef90_UPI000B7E0A47
CAG001	UniRef90_P0AET3
CAG001	UniRef90_E1JED4
CAG001	UniRef90_A0A0I1BK55
CAG001	UniRef90_P0AEL5
CAG001	UniRef90_A0A376S4W8
CAG001	UniRef90_A0A376RH88
CAG001	UniRef90_P0DPP2
CAG001	UniRef90_P0ADA0
CAG001	UniRef90_A0A2X1MJP6
CAG001	UniRef90_A0A0F3SDV6
CAG001	UniRef90_A0A376RRX3
CAG001	UniRef90_A0A376MNK1
CAG001	UniRef90_A0A2X3CU88
CAG001	UniRef90_A0A376TGT9
CAG001	UniRef90_Q8FL31
CAG001	UniRef90_A0A376UEI3
CAG001	UniRef90_A7ZUJ5
CAG001	UniRef90_A0A376WTH3
CAG001	UniRef90_A0A3A0GHS9
CAG001	UniRef90_A0A135PYD6
CAG001	UniRef90_A0A377DTW5
CAG001	UniRef90_A0A377LLM2
CAG001	UniRef90_A0A377E5B9
CAG001	UniRef90_A0A376UG89
CAG001	UniRef90_A0A376VR03
CAG001	UniRef90_A0A377AQR2
CAG001	UniRef90_A0A1X1LQH7
CAG001	UniRef90_A0A377F8Y3
CAG001	UniRef90_A0A0H2YWV9
CAG001	UniRef90_Q1R4V7
CAG001	UniRef90_A0A376MSI8
CAG001	UniRef90_A0A2A3V1Z6
CAG001	UniRef90_A0A376PW21
CAG001	UniRef90_A0A376JAM7
CAG001	UniRef90_A0A2X1NAS4
CAG001	UniRef90_Q46755
CAG001	UniRef90_A0A3A3EWY1
CAG001	UniRef90_D3GVK2
CAG001	UniRef90_E1IVY0
CAG001	UniRef90_A0A2X1PGP5
CAG001	UniRef90_A0A377E348
CAG001	UniRef90_A0A376S5Z7
CAG001	UniRef90_A7ZV25
CAG001	UniRef90_A0A2X1JIZ5
CAG001	UniRef90_A0A376TRL5
CAG001	UniRef90_A0A2X3JZV1
CAG001	UniRef90_P0AFM0
CAG001	UniRef90_A0A376LH93
CAG001	UniRef90_UPI0008FF02C4
CAG001	UniRef90_A0A376ZZW3
CAG001	UniRef90_A0A376VYR0
CAG001	UniRef90_A0A0I1TZY1
CAG001	UniRef90_A0A376T6K8
CAG001	UniRef90_A0A376RCU3
CAG001	UniRef90_A0A377DBN9
